Time (s),x Accel,y Accel,z Accel,x Vel,y Vel,x Dis,y Dis,Interval Index Range,Interval #,Last Interval Value X,Last Interval Value Y,Offset X,Offset Y,Corrected x Dis,Corrected y Dis
65.6,0.069193695,0.055093803,0,0.047451562,-0.005010721,0.022541848,-0.007983537,,,,,,,16.8546995,-0.007983537
65.6,0.069795067,0.055378633,0,0.047451562,-0.005010721,0.022541848,-0.007983537,,,,,,,16.8546995,-0.007983537
65.6,0.070627882,0.055381324,0,0.047451562,-0.005010721,0.022541848,-0.007983537,,,,,,,16.8546995,-0.007983537
65.6,0.071686343,0.055114448,0,0.047451562,-0.005010721,0.022541848,-0.007983537,,,,,,,16.8546995,-0.007983537
65.6,0.0729603,0.054593314,0,0.047451562,-0.005010721,0.022541848,-0.007983537,,,,,,,16.8546995,-0.007983537
65.6,0.074434869,0.053835988,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.6,0.076090792,0.05286323,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.6,0.077905715,0.051698082,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.6,0.079855938,0.050365111,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.7,0.081917936,0.048889584,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.7,0.084069374,0.047296572,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.7,0.086289645,0.045609822,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.7,0.088559759,0.043850602,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.7,0.090861499,0.042036873,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.7,0.09317629,0.040182807,0,0.05777058,-0.001859681,0.029470723,-0.008082595,,,,,,,16.86162837,-0.008082595
65.7,0.095484463,0.038298464,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.7,0.09776518,0.036389684,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.7,0.099996738,0.034458301,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.7,0.102156933,0.032502649,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.8,0.104223428,0.030518162,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.8,0.106174103,0.028497974,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.8,0.10798732,0.026433585,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.8,0.109642089,0.024315596,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.8,0.11111819,0.022134449,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.8,0.112396202,0.019881207,0,0.06928875,-0.000990579,0.037411203,-0.008397899,,,,,,,16.86956885,-0.008397899
65.8,0.113457443,0.017548366,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.8,0.11428399,0.015130562,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.8,0.114859014,0.012624941,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.8,0.115167342,0.010031121,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.9,0.115196051,0.007350912,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.9,0.114934912,0.004587955,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.9,0.114376836,0.001747213,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.9,0.113518539,-0.001165814,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.9,0.112361273,-0.004145885,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.9,0.110911314,-0.007188657,0,0.079404804,-0.003153039,0.046076518,-0.009287036,,,,,,,16.87823417,-0.009287036
65.9,0.109180158,-0.010291237,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
65.9,0.107184378,-0.013452506,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
65.9,0.104944902,-0.016672904,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
65.9,0.102486057,-0.019953643,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
66,0.099835016,-0.023295547,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
66,0.09702199,-0.026698053,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
66,0.094081071,-0.030158877,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
66,0.091051227,-0.033674202,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
66,0.087976529,-0.037238905,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
66,0.084905197,-0.040846678,0,0.086653147,-0.008891374,0.055369863,-0.011076484,,,,,,,16.88752751,-0.011076484
66,0.081887798,-0.044490104,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66,0.078974975,-0.048160623,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66,0.07621483,-0.051848229,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66,0.073650243,-0.055541142,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66.1,0.071316624,-0.059225564,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66.1,0.069240366,-0.06288526,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66.1,0.067438296,-0.066501169,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66.1,0.065918635,-0.070051799,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66.1,0.06468323,-0.07351443,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66.1,0.063729781,-0.076866418,0,0.092933452,-0.017894474,0.065434256,-0.013906212,,,,,,,16.89759191,-0.013906212
66.1,0.063053392,-0.080086207,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.1,0.062647696,-0.083154181,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.1,0.062505753,-0.086053357,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.1,0.062620607,-0.088769739,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.2,0.062985485,-0.091292256,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.2,0.063593632,-0.093612211,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.2,0.064437774,-0.095722369,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.2,0.065509451,-0.097615955,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.2,0.066798461,-0.099285791,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.2,0.068292452,-0.100723732,0,0.100643926,-0.028297287,0.076483145,-0.017641122,,,,,,,16.9086408,-0.017641122
66.2,0.069976652,-0.101920534,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.2,0.071833683,-0.102866131,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.2,0.073843419,-0.103550118,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.2,0.075982938,-0.103962398,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.3,0.07822655,-0.104093871,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.3,0.080545758,-0.103936949,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.3,0.082909197,-0.103485719,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.3,0.085282923,-0.102735847,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.3,0.087631166,-0.101684552,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.3,0.089917289,-0.100330751,0,0.110488888,-0.0373491,0.088514545,-0.021873877,,,,,,,16.9206722,-0.021873877
66.3,0.092104668,-0.098675147,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.3,0.09415746,-0.096720169,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.3,0.096041294,-0.094469877,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.3,0.09772386,-0.09192979,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.4,0.099175384,-0.089106466,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.4,0.10036921,-0.086007031,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.4,0.101282698,-0.082639041,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.4,0.10189812,-0.079010641,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.4,0.102203027,-0.075130708,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.4,0.102190201,-0.071009037,0,0.120314005,-0.042327546,0.101308954,-0.026055498,,,,,,,16.9334666,-0.026055498
66.4,0.101857681,-0.066656683,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.4,0.101209006,-0.062086211,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.4,0.100253693,-0.057311849,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.4,0.099007858,-0.052349877,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.5,0.097494475,-0.047219049,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.5,0.095742754,-0.041940666,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.5,0.093786707,-0.036538364,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.5,0.091663203,-0.031037786,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.5,0.089409927,-0.02546605,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.5,0.087063851,-0.019851329,0,0.127944084,-0.041816209,0.114744142,-0.029763591,,,,,,,16.94690179,-0.029763591
66.5,0.084660587,-0.014222895,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.5,0.082234448,-0.008611409,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.5,0.079818919,-0.003048979,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.5,0.077447416,0.002431209,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.6,0.075154172,0.007795542,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.6,0.072974941,0.01301076,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.6,0.070947132,0.018044814,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.6,0.069109151,0.022867647,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.6,0.067498987,0.027451601,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.6,0.066152232,0.031771449,0,0.134351881,-0.03708093,0.129013568,-0.032889477,,,,,,,16.96117122,-0.032889477
66.6,0.065099935,0.035804386,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.6,0.064366911,0.039530222,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.6,0.063971097,0.042931744,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.6,0.063924043,0.045995129,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.7,0.064231896,0.048710441,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.7,0.064896164,0.05107229,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.7,0.065914035,0.053080448,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.7,0.067278394,0.054740235,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.7,0.068977733,0.056062529,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.7,0.070996125,0.057063392,0,0.14269426,-0.031258866,0.144484538,-0.035487596,,,,,,,16.97664219,-0.035487596
66.7,0.073313321,0.057763594,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.7,0.075905082,0.058188272,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.7,0.078744003,0.058366378,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.7,0.081800968,0.058329669,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.8,0.08504661,0.058111606,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.8,0.088452145,0.057746397,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.8,0.091989754,0.057267989,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.8,0.095632849,0.056708857,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.8,0.099356113,0.056098772,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.8,0.103135073,0.055463814,0,0.154709699,-0.025981189,0.161439404,-0.037607232,,,,,,,16.99359705,-0.037607232
66.8,0.10694538,0.054825752,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.8,0.110762217,0.054201715,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.8,0.114560138,0.053604034,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.8,0.11831325,0.053040243,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.9,0.121995536,0.052513299,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.9,0.125581156,0.052021905,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.9,0.129044577,0.051560838,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.9,0.132360358,0.051121375,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.9,0.135502656,0.050691864,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.9,0.138444706,0.050258416,0,0.169548658,-0.021196356,0.179818168,-0.039364484,,,,,,,17.01197582,-0.039364484
66.9,0.141158548,0.04980578,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
66.9,0.143615088,0.049318505,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
66.9,0.145784477,0.048782078,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
66.9,0.14763672,0.048183747,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
67,0.149142459,0.047512915,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
67,0.150273926,0.046761144,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
67,0.151005886,0.045921904,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
67,0.151316427,0.044990057,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
67,0.151187859,0.04396096,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
67,0.150607888,0.042829484,0,0.18378764,-0.017572525,0.199224719,-0.041026375,,,,,,,17.03138237,-0.041026375
67,0.149570794,0.041589327,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67,0.148078326,0.040232477,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67,0.14614019,0.038748784,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67,0.14377412,0.037126014,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67.1,0.141005515,0.035350619,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67.1,0.137866827,0.033409042,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67.1,0.134396848,0.031289157,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67.1,0.130639669,0.02898169,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67.1,0.12664326,0.026481587,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67.1,0.122458309,0.023789019,0,0.194065512,-0.016618904,0.219360315,-0.042956893,,,,,,,17.05151797,-0.042956893
67.1,0.118137826,0.020909634,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.1,0.113737105,0.017854147,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.1,0.109313422,0.014637463,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.1,0.104925402,0.011277614,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.2,0.100632039,0.007794804,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.2,0.096491097,0.00421068,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.2,0.092556737,0.000547882,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.2,0.088876734,-0.003170087,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.2,0.085490014,-0.006918786,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.2,0.082425131,-0.010672704,0,0.201355961,-0.019305184,0.240221187,-0.045375084,,,,,,,17.07237884,-0.045375084
67.2,0.079699752,-0.014405109,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.2,0.077321134,-0.01808788,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.2,0.075287628,-0.021691568,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.2,0.073590898,-0.025185782,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.3,0.072218073,-0.028539816,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.3,0.071153438,-0.031723518,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.3,0.070379927,-0.034708443,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.3,0.069880645,-0.037469061,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.3,0.069640161,-0.039983646,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.3,0.069645415,-0.042234593,0,0.208608727,-0.024181905,0.262003063,-0.048206114,,,,,,,17.09416071,-0.048206114
67.3,0.069886271,-0.044208208,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.3,0.070355624,-0.045894166,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.3,0.071048819,-0.047284833,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.3,0.071962448,-0.048374657,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.4,0.07309287,-0.049159766,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.4,0.074434747,-0.049637701,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.4,0.075979748,-0.049807174,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.4,0.077715581,-0.049667842,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.4,0.079625448,-0.049220107,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.4,0.081687971,-0.04846495,0,0.217818754,-0.028310308,0.284888387,-0.051104963,,,,,,,17.11704604,-0.051104963
67.4,0.083877592,-0.047403853,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.4,0.086165282,-0.046038903,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.4,0.088519435,-0.044373078,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.4,0.090906855,-0.042410629,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.5,0.093293692,-0.04015743,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.5,0.095646285,-0.037621312,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.5,0.097932031,-0.034812448,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.5,0.100120228,-0.031743677,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.5,0.102182725,-0.028430563,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.5,0.104094528,-0.024891359,0,0.228853245,-0.028988482,0.308879974,-0.053661455,,,,,,,17.14103763,-0.053661455
67.5,0.105834458,-0.021147018,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.5,0.107385722,-0.017221188,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.5,0.108736228,-0.013140176,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.5,0.109878752,-0.008932877,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.6,0.110811079,-0.004630614,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.6,0.111535937,-0.000266924,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.6,0.112060336,0.004122758,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.6,0.112394184,0.008501773,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.6,0.112548673,0.012833145,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.6,0.112535059,0.017080434,0,0.239915867,-0.025564918,0.333883299,-0.055692572,,,,,,,17.16604095,-0.055692572
67.6,0.112363877,0.021208573,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.6,0.112044282,0.02518467,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.6,0.11158366,0.028978416,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.6,0.110988144,0.032561937,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.7,0.110264286,0.035909347,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.7,0.109421351,0.038996467,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.7,0.108473567,0.04180109,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.7,0.107441777,0.044303891,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.7,0.106354163,0.046489609,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.7,0.105246055,0.04834769,0,0.250033253,-0.020311179,0.359955814,-0.057309226,,,,,,,17.19211346,-0.057309226
67.7,0.10415876,0.049872052,0,0.260725145,-0.016166537,0.387298785,-0.058709658,,,,,,,17.21945644,-0.058709658
67.7,0.103136998,0.051060435,0,0.260725145,-0.016166537,0.387298785,-0.058709658,,,,,,,17.21945644,-0.058709658
67.7,0.10222506,0.051914005,0,0.260725145,-0.016166537,0.387298785,-0.058709658,,,,,,,17.21945644,-0.058709658
67.7,0.101463071,0.052437229,0,0.260725145,-0.016166537,0.387298785,-0.058709658,,,,,,,17.21945644,-0.058709658
